univers,type,valeur,genre,signification,culture,origine
reel,français,Falba,m,fauve|clair|pâle,latin,
reel,hindou,Falguni,f,[Née au mois de Falgun (février-mars)],,
reel,irlandais,Fand,f,hirondelle,irlandais,
reel,français,Fanny,f,,,
reel,français,Fantine,f,,,
reel,irlandais,Faoiltiarna,f,loup|chef,gaélique,faol
reel,irlandais,Faolan,m,loup,gaélique,faol
reel,tahitien,Fara,m,plante|fleur,,
fantastic,Nain,Faran,m,Combat d'acier,,fantastic
fantastic,Nain,Farane,f,Volonté des ténèbres,,fantastic
fantastic,Nain,Farilia,f,Mort loyale,,fantastic
fantastic,Nain,Farilin,m,Colère des ténèbres,,fantastic
fantastic,Nain,Farïn,m,Etoile de la lanterne,,fantastic
fantastic,Nain,Farina,f,Forge brûlante,,fantastic
fantastic,Nain,Farine,f,Lumière de charbon,,fantastic
fantastic,Nain,Farinn,m,Lame dorée,,fantastic
fantastic,Nain,Farir,m,Forge de charbon,,fantastic
fantastic,Nain,Farund,m,Fureur blanche,,fantastic
fantastic,Nain,Farunda,f,Glaive rouge,,fantastic
fantastic,Nain,Fasil,m,Glaive des ténèbres,,fantastic
reel,français,Faustine,f,,,
fantastic,elfe,Fëanor[o,m,esprit du feu,,fantastic
fantastic,elfe,Fëanturi,m,maître des esprits,,fantastic
reel,irlandais,Feardorcha,m,homme|sombre,gaélique,fear
warcraft,mort-vivant,Fearoth,m,,Seigneur de L'effroi,warcraft
reel,irlandais,Febal,m,,irlandais,
reel,irlandais,Fedelm,f,,irlandais,
reel,irlandais,Feenat,f,,,fionnait
fantastic,elfe,Felagund,m,seigneur des cavernes,,fantastic
reel,français,Félicie,f,,,
reel,français,Félicité,m,,,
reel,français,Félix,m,Joyeux|Chanceux,latin,
warcraft,elfe,Felore,f,,Pretresse de la lune,warcraft
reel,irlandais,Fenius,m,guerrier,latin,féine
warcraft,orc,Fenris'ar,m,,Prophete,warcraft
reel,irlandais,Ferchertne,m,homme|art,gaélique,fer
reel,irlandais,Ferdiad,m,homme|fumée,gaélique,
reel,français,Ferdinand,m,Courageux|aventurier,,
reel,irlandais,Feren,m,ceinture,gaélique,feren
reel,irlandais,Fergal,m,sage|brave|valeureux,gaélique,
reel,français,Fernand,m,,,ferdinand
reel,français,Fernande,f,,,fernand
reel,irlandais,Fiacha,m,,,fiakr
reel,irlandais,Fiachna,m,possédé|riche|science,irlandais,
reel,irlandais,Fiachra,m,,,fiakr
reel,français,Fiacre,m,,,fiakr
reel,irlandais,Fiadmire,m,,irlandais,
reel,irlandais,Fianait,f,,,fiannait
reel,irlandais,Fiesc,m,baguette,irlandais,fiec
fantastic,Nain,Fignar,m,Sceptre de la caverne,,fantastic
reel,irlandais,Figol,m,vigile,gaélique,figel
fantastic,Nain,Filie,f,Masse qui gronde,,fantastic
fantastic,Nain,Filim,m,Protecteur d'acier,,fantastic
fantastic,Nain,Filin,m,Gueule qui gronde,,fantastic
fantastic,Nain,Filïne,f,Gemme de la terre,,fantastic
fantastic,Nain,Filinn,m,Volonté puissante,,fantastic
reel,irlandais,Fillin,m,,,faolan
fantastic,Nain,Filöm,m,Forge des mineurs,,fantastic
fantastic,Nain,Filor,m,Mort de la terre,,fantastic
fantastic,Nain,Filore,f,Bouclier des ténèbres,,fantastic
fantastic,Nain,Filund,m,Combat de la lanterne,,fantastic
fantastic,Nain,Filura,f,Gueule des tréfonds,,fantastic
reel,irlandais,Finan,m,,irlandais,
fantastic,elfe,Finarfin,m,mortels, nom pour les humains,,fantastic
reel,irlandais,Find,m,,irlandais,
reel,irlandais,Findabair,f,blanc,irlandais,finn
reel,irlandais,Findchoem,f,blanc|douce,irlandais,
reel,irlandais,Findtigernd,f,blanc|chef,irlandais,
fantastic,elfe,Finduilas,f,la flamme suspendue,,fantastic
reel,irlandais,Fingar,m,blanc|parent,gaélique,
reel,irlandais,Fingen,m,blanc|naissance,gaélique,
fantastic,elfe,Fingolfin,m,mortels, nom pour les humains,,fantastic
fantastic,elfe,Fingon,m,mortels, nom pour les humains,,fantastic
reel,irlandais,Finlug,m,,irlandais,
reel,irlandais,Finn,m,,,find
reel,irlandais,Finna,f,,,fiona
reel,irlandais,Finnchaem,f,,,findchoem
reel,irlandais,Finnchoem,f,,,findchoem
reel,irlandais,Finnén,f,,,finnian
reel,irlandais,Finnian,m,blanc,irlandais,finn
reel,irlandais,Finnseach,f,blonde,irlandais,
reel,irlandais,Finnsech,f,,,finnseach
reel,irlandais,Finola,f,,,fionnghuala
reel,irlandais,Fintan,m,blanc|ancien,gaélique,
fantastic,elfe,Finwë,m,mortels, nom pour les humains,,fantastic
reel,irlandais,Fion,m,,,
reel,français,Fiona,f,blanc|pâle|clair,celtique,
reel,irlandais,Fionnait,m,,irlandais,
reel,irlandais,Fionnghuala,f,blanc|épaule,gaélique,
reel,irlandais,Fionnguala,f,,,fionnghuala
reel,irlandais,Fionnu,f,,,
reel,irlandais,Fionola,f,,,fionnghuala
warcraft,elfe,Firebrand,f,,Chasseur de Demon,warcraft
fantastic,elfe,Fírimar,m,mortels, nom pour les humains,,fantastic
reel,français,Firmin,m,,,
reel,irlandais,Fis,m,,,
reel,irlandais,Flaithri,m,prince|roi,gaélique,
warcraft,elfe,FlameSeeker,f,,Chasseur de Demon,warcraft
reel,français,Flavie,f,Jaune|Blonde,,
reel,français,Flavien,m,Blond,,
reel,français,Flodoard,m,,,
reel,français,Flore,f, diminutif de Florence,latin,florence
reel,français,Florence,f,,latin,florent
reel,français,Florent,m,florissant|fleur|vieillissant,latin,
reel,français,Florentin,m,,latin,florent
reel,français,Florian,m,floraison,latin,
reel,français,Florie,f,floraison,latin,
reel,irlandais,Florry,m,,,flaithri
reel,irlandais,Flurry,m,,,flaithri
reel,irlandais,Fochmarc,m,recherche,irlandais,
reel,irlandais,Fodla,f,souveraineté,irlandais,
fantastic,Nain,Fonar,m,Colère des ténèbres,,fantastic
reel,irlandais,Forannan,m,,irlandais,
fantastic,Nain,Forbeka,f,Forge roulante,,fantastic
fantastic,Nain,Forben,m,Marteau de la terre,,fantastic
fantastic,Nain,Forbi,m,Roi de la caverne,,fantastic
fantastic,Nain,Forbilinne,f,Combat magnanime,,fantastic
fantastic,Nain,Forbim,m,Mort levée,,fantastic
fantastic,Nain,Forbin,m,Combat roulant,,fantastic
fantastic,Nain,Forbina,f,Sceptre de fer,,fantastic
fantastic,Nain,Forbïne,f,Barbe blanche,,fantastic
fantastic,Nain,Forbîs,f,Roche des profondeurs,,fantastic
fantastic,Nain,Forbome,f,Lumière des tréfonds,,fantastic
fantastic,Nain,Forbond,m,Nuit d'acier,,fantastic
fantastic,Nain,Forbonde,f,Cervoise du dragon,,fantastic
fantastic,Nain,Forbur,m,Masse des tréfonds,,fantastic
warcraft,humain,Fordred,m,,archimage,warcraft
reel,irlandais,Forgall,m,témoignage,irlandais,
reel,irlandais,Forgoll,m,,,forgall
reel,irlandais,Fors,m,,irlandais,
reel,français,Fortuné,m,,,
reel,français,Fortunée,f,,,
fantastic,Nain,Fosil,m,Montagne d'or,,fantastic
fantastic,Nain,Fosin,m,Roche hurlante,,fantastic
reel,irlandais,Fotla,f,,,fodla
reel,français,Foulques,m,,germanique,
reel,irlandais,Foyle,m,,anglais,febal
reel,irlandais,Fraech,m,bruyère,irlandais,
fantastic,Nain,Fraeka,f,Roche du tunnel,,fantastic
fantastic,Nain,Fraena,f,Masse de la terre,,fantastic
fantastic,Nain,Fraia,f,Combat loyal,,fantastic
fantastic,Nain,Frailia,f,Montagne brisée,,fantastic
fantastic,Nain,Frailin,m,Tonnerre d'or,,fantastic
fantastic,Nain,Fraim,m,Couronne brûlante,,fantastic
fantastic,Nain,Fraïn,m,Protecteur d'acier,,fantastic
fantastic,Nain,Frainna,f,Poing de charbon,,fantastic
fantastic,Nain,Frainne,f,Montagne hurlante,,fantastic
reel,français,France,x,libre,latin,
reel,français,Francia,f,,,
reel,français,Francis,m,,,
reel,français,Franck,m,peuple|Francs,germanique,
reel,français,François,m,français|France,français,
reel,français,Françoise,f,,français,françois
reel,irlandais,Fraochan,m,druide,irlandais,fragan
fantastic,Nain,Fraond,m,Glaive magnanime,,fantastic
fantastic,Nain,Fraund,m,Nuit rouge,,fantastic
fantastic,Nain,Fraunda,f,Sanglier d'or,,fantastic
reel,français,Frédéric,m,paix|roi|seigneur,germanique,
reel,irlandais,Fredian,m,paix,germanique,frido
fantastic,Nain,Frerane,f,Montagne loyale,,fantastic
fantastic,Nain,Frereka,f,Nuit noire,,fantastic
fantastic,Nain,Freri,m,Lame argentée,,fantastic
fantastic,Nain,Freria,f,Marteau qui gronde,,fantastic
fantastic,Nain,Frerïn,m,Poing de la terre,,fantastic
fantastic,Nain,Frerine,f,Couronne brûlante,,fantastic
fantastic,Nain,Freronde,f,Charge puissante,,fantastic
fantastic,Nain,Frerore,f,Masse magnanime,,fantastic
reel,irlandais,Fuamnach,f,mouchoir|écharpe,irlandais,
reel,irlandais,Fuidell,m,morceau|reste,irlandais,furst
reel,hindou,Fulan,f,Fleurs,,
reel,français,Fulbert,m,peuple|brillant,germanique,
reel,français,Fulcran,m,,,
reel,français,Fulgence,m,,,
reel,hindou,Fulki,f,Etincelle,,
reel,hindou,Fulmala,f,Guirlande,,
reel,hindou,Fulvati,f,Délicate|Fleur,,
reel,irlandais,Furcy,m,,,fursy
reel,irlandais,Fursy,m,prince,germanique,furst
reel,nord-amérindien,Gaagii,m,Corneille,Peuple Navajos,
reel,français,Gabin,m,,,
reel,français,Gabriel,m,force de Dieu,,
reel,français,Gabrielle,f,,,gabriel
reel,français,Gaël,m,,,
reel,français,Gaëlle,f,,,
reel,hindou,Gagan,m,le Ciel,,
reel,hindou,Gajagamini,f,majestueuse|elephant|demarche|[Majestueuse comme la Démarche de l'Eléphant],,
reel,hindou,Gajanan,m,à tête d'Éléphant,,
reel,hindou,Gajendra,m,Roi Éléphant, nom d'un roi mythique transformé en éléphant,,
reel,hindou,Gajra,f,guirlande|fleur,,
fantastic,elfe,Galadriel,f,la flamme suspendue,,fantastic
fantastic,elfe,Galdor,m,étoile de l'espoir,,fantastic
reel,français,Galeran,m,,,
reel,français,Galerand,m,,,
fantastic,Nain,Galin,m,Combat de feu,,fantastic
reel,hindou,Ganapati,m,nom du dieu à tête d'éléphant, fils de Shiva,,
reel,hindou,Ganaraj,m,Roi du Clan,,
reel,irlandais,Gand,m,mince|maigre,irlandais,gérald
reel,hindou,Gandhali,f,Parfum|Fleur,,
reel,hindou,Gandharva,m,Musicien céleste,,
reel,hindou,Gandhi,m,soleil|[un nom du Soleil],,
reel,hindou,Gandhik,m,Parfum,,
reel,hindou,Ganesh,m,Seigneur des Hordes, voir Ganapati,,
reel,hindou,Ganga,f,Gange|fleuve|sacré,,
reel,hindou,Gangadhar,m,Celui qui Porte le Gange, [un nom de Shiva],,
reel,hindou,Gangadutt,m,Cadeau du Gange,,
reel,hindou,Gangesh,m,[un nom de Shiva],,
reel,hindou,Gangika,f,Gange|fleuve|sacré,,
reel,irlandais,Gann,m,,,gand
warcraft,humain,Gar,m,,Roi de la montagne,warcraft
warcraft,orc,Gar'dal,m,,Prophete,warcraft
reel,irlandais,Garalt,m,lance|gouvernant,germanique,gérald
reel,hindou,Garati,f,Vertueuse,,
reel,irlandais,Garban,m,,,garbhan
reel,irlandais,Garbhan,m,rugueux,gaélique,garb
reel,irlandais,Gareich,f,cri,irlandais,
reel,hindou,Garima,f,Chaleur,,
reel,français,Garnier,m,,,
reel,irlandais,Garvan,m,,,garbhan
reel,français,Gaspard,m,,,
reel,français,Gaston,m,saint,,
reel,français,Gatien,m,,,
reel,hindou,Gatita,f,rivière,,
reel,français,Gaud,m,,,
reel,hindou,Gauhar,f,Perle,,
reel,hindou,Gaurang,m,à la Peau Claire,,
reel,hindou,Gaurav,m,Honneur, Respect,,
reel,hindou,Gauri,f,Jaune|Or|[un nom de Parvati],,
reel,hindou,Gaurika,f,Jaune|Or|[un nom de Parvati],,
reel,hindou,Gaurinath,m,[un nom de Shiva],,
reel,hindou,Gautam,m,nom du Bouddha,,
reel,hindou,Gautama,m,nom du Bouddha,,
reel,français,Gautier,m,,,
warcraft,humain,Gavinrad,m,,paladin,warcraft
reel,hindou,Gayatri,f,[divinité brahmanique, mère des Veda et de la caste des brahmanes, un nom de la déesse Durga],,
reel,irlandais,Gearalt,m,,,garalt
reel,irlandais,Gearóid,m,,,garalt
reel,hindou,Geet,m,le Chant,,
reel,irlandais,Géileis,f,brillant|cygne,gaélique,
reel,irlandais,Geillis,f,,,géileis
reel,irlandais,Gelgeis,f,,,géileis
reel,irlandais,Genann,m,,irlandais,
reel,français,Geneviève,f,,,
reel,irlandais,Gentraige,m,refrain|sourire,irlandais,
reel,français,Geoffroy,m,,,
reel,français,Georges,m,,,
reel,français,Georgette,f,,,
reel,français,Gérald,m,lance|gouverner,germanique,
reel,français,Gérard,m,,,
reel,français,Géraud,m,,germanique,gérald
reel,français,Gerberge,f,,,
reel,français,Germain,m,,,
reel,français,Germaine,f,,,
reel,français,Gertrude,f,,,
reel,français,Gervais,m,,,
reel,français,Ghislain,m,,,
warcraft,elfe,GholBine,f,,gardien du bosquet,warcraft
reel,irlandais,Ghrealláin,m,,irlandais,
fantastic,elfe,Gil-Estel,m,étoile de l'espoir,,fantastic
fantastic,elfe,Gil-galad,m,étoile rayonnante,,fantastic
reel,français,Gilbert,m,,,
reel,français,Gilles,m,,,
fantastic,Nain,Gimlîs,f,Bouclier hurlant,,fantastic
fantastic,Nain,Gimlok,m,Pierre du tunnel,,fantastic
fantastic,Nain,Gimlome,f,Lumière rouge,,fantastic
fantastic,Nain,Gimlond,m,Ecu tranchant,,fantastic
fantastic,Nain,Gimlore,f,Ours loyal,,fantastic
fantastic,Nain,Gimlunda,f,Hache solide,,fantastic
fantastic,Nain,Gimlura,f,Tonnerre tranchant,,fantastic
reel,hindou,Gîna,f,Argentée,,
reel,français,Girart,m,,,
reel,hindou,Giri,m,Montagne,,
reel,hindou,Giridhar,m,Celui qui Porte une Montagne, [un nom de Krishna],,
reel,hindou,Girija,f,Née|Montagne|[un nom de la déesse Parvati],,
reel,hindou,Girik,m,Seigneur de la Montagne, [un nom de Shiva],,
reel,hindou,Girilal,m,Enfant de la Montagne, [un nom de Shiva],,
reel,hindou,Giriraj,m,Roi des Montagnes,,
reel,hindou,Girish,m,Seigneur de la Montagne, [un nom de Shiva],,
reel,français,Gisèle,f,,,
fantastic,Nain,Gisil,m,Tonnerre de fer,,fantastic
reel,français,Gislebert,m,,,
reel,hindou,Gît,m,le Chant,,
reel,hindou,Gita,f,Chanson|Musique|vocale,,
reel,hindou,Gitali,f,Mélodieuse,,
reel,hindou,Gitanjali,f,Don|Chanson,,
reel,hindou,Gitika,f,[diminutif de Gita],,
reel,français,Gladys,f,,,
fantastic,Nain,Glagnus,m,Protecteur argenté,,fantastic
fantastic,Nain,Glarin,m,Etoile brûlante,,fantastic
reel,nord-amérindien,Gleska,x,,,
fantastic,elfe,Glingal,f,la flamme suspendue,,fantastic
fantastic,Nain,Glirin,m,Ours d'acier,,fantastic
reel,irlandais,Gliten,f,,celtique,
reel,irlandais,Gliton,f,,celtique,
reel,irlandais,Glitonea,f,,celtique,
fantastic,Nain,Gloan,m,Nuit blanche,,fantastic
fantastic,Nain,Gloane,f,Bouclier de la lanterne,,fantastic
fantastic,Nain,Globur,m,Lumière blanche,,fantastic
fantastic,Nain,Gloena,f,Roche levée,,fantastic
fantastic,Nain,Gloie,f,Fureur de la terre,,fantastic
fantastic,Nain,Gloilinne,f,Nuit d'acier,,fantastic
fantastic,Nain,Gloime,f,Protecteur de feu,,fantastic
fantastic,Nain,Gloïn,m,Protecteur des tréfonds,,fantastic
fantastic,Nain,Gloira,f,Gueule des tréfonds,,fantastic
fantastic,Nain,Gloiran,m,Sceptre de la caverne,,fantastic
fantastic,Nain,Gloöm,m,Bouclier de feu,,fantastic
fantastic,Nain,Gloor,m,Sceptre rouge,,fantastic
fantastic,elfe,Glóredhel,f,la lune,,fantastic
fantastic,Nain,Glorena,f,Protecteur tranchant,,fantastic
fantastic,elfe,Glorfindel,m,tête d'or,,fantastic
fantastic,Nain,Gloria,f,Sanglier de fer,,fantastic
fantastic,Nain,Glorilia,f,Fureur des braves,,fantastic
fantastic,Nain,Glorilinne,f,Cervoise des ténèbres,,fantastic
fantastic,Nain,Glorine,f,Ecu du dragon,,fantastic
fantastic,Nain,Glorinne,f,Fureur dorée,,fantastic
fantastic,Nain,Glorira,f,Poing d'acier,,fantastic
fantastic,Nain,Glorîs,f,Protecteur tranchant,,fantastic
fantastic,Nain,Gloröm,m,Masse d'or,,fantastic
fantastic,Nain,Glorome,f,Dent de feu,,fantastic
fantastic,Nain,Gloronde,f,Lumière du tunnel,,fantastic
fantastic,Nain,Gloror,m,Masse roulante,,fantastic
fantastic,Nain,Glorore,f,Mort loyale,,fantastic
fantastic,Nain,Glorur,m,Ours des neiges,,fantastic
fantastic,Nain,Glufur,m,Protecteur argenté,,fantastic
reel,hindou,Godavari,f,rivière|sacrée,,
reel,irlandais,Goffraidh,m,Dieu|paix,germanique,geoffroi
reel,irlandais,Gofraidh,m,,,goffraidh
reel,hindou,Gokul,m,nom du pays d'enfance de Krishna,,
reel,irlandais,Goll,m,borgne,irlandais,
reel,irlandais,Goltraige,m,refrain|tristesse,irlandais,
reel,hindou,Gomati,f,rivière,,
reel,français,Gondebaud,m,,,
fantastic,elfe,Gondolin,m,le roc caché,,fantastic
reel,français,Gonthier,m,,,
reel,français,Gontran,m,,,
reel,français,Gonzague,m,,,
reel,hindou,Gopal,m,Protecteur des Vaches, [un nom de Krishna],,
reel,hindou,Gopan,m,Protection,,
reel,hindou,Gopi,f,Vachère|[amante de Krishna],,
reel,hindou,Gopika,f,Vachère|[amante de Krishna],,
fantastic,Nain,Gorkan,m,Hache de fer,,fantastic
fantastic,Nain,Gorkane,f,Nuit de la caverne,,fantastic
fantastic,Nain,Gorkeka,f,Lumière des profondeurs,,fantastic
fantastic,Nain,Gorkena,f,Mort dorée,,fantastic
fantastic,Nain,Gorkie,f,Gemme blanche,,fantastic
fantastic,Nain,Gorkina,f,Combat roulant,,fantastic
fantastic,Nain,Gorkinn,m,Paix magnanime,,fantastic
fantastic,Nain,Gorkore,f,Colère de feu,,fantastic
fantastic,Nain,Gorkund,m,Pierre de la lanterne,,fantastic
fantastic,Nain,Gorkunda,f,Poing de charbon,,fantastic
fantastic,Nain,Gorkur,m,Ecu d'or,,fantastic
fantastic,Nain,Gorkura,f,Ecu de la lanterne,,fantastic
fantastic,elfe,Gorlim,m,heaume de terreur,,fantastic
reel,irlandais,Gormghlaith,f,illustre|princesse,gaélique,gormlaith
reel,irlandais,Gorml,f,,,
reel,hindou,Gorochana,f,[un nom de la déesse Parvati],,
warcraft,orc,Gorr,m,,Prophete,warcraft
fantastic,elfe,Gorthol,m,heaume de terreur,,fantastic
reel,hindou,Gotam,m,Le Meilleur Bœuf,,
reel,hindou,Govind,m,Celui qui Trouve les Vaches, [un nom de Krishna],,
reel,hindou,Govinda,m,Celui qui Trouve les Vaches, [un nom de Krishna],,
reel,hindou,Govindi,f,[Dévote de Govinda 'Krishna],,
reel,irlandais,Grain,f,,,gráinne
reel,irlandais,Gráinne,f,laideur,gaélique,gráinne
reel,irlandais,Grania,f,,,gráinne
warcraft,humain,Granis,m,,paladin,warcraft
reel,irlandais,Granna,f,,,gráinne
reel,irlandais,Granuaile,f,,,gráinne
reel,irlandais,Greagoir,m,veiller,grec,grégoire
reel,français,Grégoire,m,veiller,grec,
reel,irlandais,Greine,m,soleil,irlandais,
reel,irlandais,Grellan,m,,irlandais,Ghrealláin
warcraft,humain,Grim,m,,Roi de la montagne,warcraft
reel,irlandais,Grioghar,m,,,greagoir
reel,hindou,Grishma,f,Chaleur,,
warcraft,orc,Grok,x,,chef-tauren,warcraft
reel,irlandais,Guaire,m,noble,irlandais,
reel,français,Guenièvre,f,,,
reel,irlandais,Guennola,f,blanc|valeur,celtique,gwen
reel,français,Guérin,m,,,
reel,irlandais,Guethusa,f,,irlandais,
fantastic,Nain,Gufur,m,Bouclier des braves,,fantastic
reel,français,Gui,m,,,
reel,français,Guilhem,m,,,guillaume
reel,français,Guilhemine,f,,,guilhelm
fantastic,elfe,Guilin,m,le fer de la mort,,fantastic
reel,français,Guillaume,m, Protecteur|résolu,,
reel,français,Guillemette,f,,,guillaume
reel,hindou,Gulab,f,Rose,,
reel,hindou,Gulal,m,Rouge,,
reel,hindou,Gulika,f,Perle,,
reel,hindou,Gulzar,m,le Jardinier,,
reel,hindou,Gumvant,m,Virtuose,,
reel,hindou,Gunadhya,m,Plein de Qualités,,
reel,hindou,Gunaratna,m,Joyau de Vertu,,
fantastic,elfe,Gundor,m,le fer de la mort,,fantastic
reel,hindou,Gunjan,m,Bourdonnement de l'Abeille,,
reel,hindou,Gunjana,f,Bourdonnement|Abeille,,
reel,hindou,Gunvanti,f,Vertueuse,,
reel,hindou,Gurcharan,m,Pieds du Guru,,
reel,hindou,Gurdayal,m,Guru Compassionné,,
reel,hindou,Gurdîp,m,Lampe du Guru,,
reel,hindou,Gurmît,m,Ami du Guru,,
reel,hindou,Gurnam,m,Nom du Guru,,
fantastic,elfe,Gurthang,m,le fer de la mort,,fantastic
reel,hindou,Guru,m,Maître Spirituel,,
reel,hindou,Gurudas,m,Serviteur du Guru,,
reel,hindou,Gurudatt,m,Donné par le Guru,,
reel,hindou,Gurudutt,m,Don du Guru,,
reel,irlandais,Gus,m,,,oengus
reel,français,Gustaphine,f,,suédois,gustavine
reel,français,Gustave,m,soutien|dieux,suédois,
reel,français,Gustavine,f,,suédois,gustave
reel,français,Guy,m,,,
reel,français,Guyot,m,,,
reel,français,Gwenael,m,,,
reel,français,Gwenaëlle,f,,,gwenaël
reel,français,Gwendoline,f,,,
fantastic,elfe,Gwindor,m,verre noir,,fantastic
reel,français,Gwladys,f,,,
reel,hindou,Gyanada,f,[un nom de la déesse Sarasvati],,
reel,hindou,Gyandev,m,Dieu de la Connaissance,,
reel,nord-amérindien,Hachi,f,Cours d'eau,,
fantastic,Nain,Hafur,m,Ours de la terre,,fantastic
reel,hindou,Haimavati,f,[un nom de la déesse Parvati],,
reel,hindou,Haimi,f,Dorée,,
reel,hindou,Hakesh,m,Seigneur du Son,,
reel,nord-amérindien,Halona,f,fortunée|chanceuse,,
reel,hindou,Hamsa,f,oie|cygne|[monture de Brahma],,
reel,hindou,Hamsika,f,oie|cygne|[monture de Brahma],,
reel,hindou,Hamsini,f,monteuse|cygne|[Celle qui Monte le Cygne, un nom de Sarasvati],,
reel,irlandais,Hannraoi,m,maison|roi,germanique,henri
reel,hindou,Harathi,f,Feu|Rituel,,
reel,hindou,Hardik,m,Plein d'Amour,,
reel,français,Hardouin,m,,,
reel,hindou,Harendra,m,[un nom de Shiva],,
reel,hindou,Hari,m,Brun, Vert, Lion, Singe, [un nom de Vishnu] ou Krishna,,
reel,hindou,Haridas,m,Serviteur de Hari,,
reel,hindou,Harihar,m,fusion de Shiva et Vishnu,,
reel,hindou,Harikrishna,m,[un nom de Krishna],,
reel,hindou,Harilal,m,Fils de Hari,,
reel,hindou,Harinakshi,f,Yeux|Biche,,
reel,hindou,Harinarayan,m,[un nom de Vishnu],,
reel,hindou,Harinder,m,Hari + Indra, [un nom de Vishnu],,
reel,hindou,Harini,f,Biche,,
reel,hindou,Hariprasad,m,Béni par Krishna,,
reel,hindou,Haripriya,f,[un nom de la déesse Lakshmi],,
reel,hindou,Harish,m,Seigneur des Singes, [un nom de Vishnu],,
reel,hindou,Harishankar,m,[un nom de Shiva],,
reel,hindou,Harishchandra,m,nom d'un roi de la dynastie du Soleil,,
reel,hindou,Harita,f,Verte,,
reel,hindou,Haritbaran,m,Vert,,
reel,hindou,Harjit,m,Victorieux,,
reel,français,Harmonie,f,,grec,
reel,hindou,Harsh,m,le Bonheur,,
reel,hindou,Harsha,f,Réjouissance,,
reel,hindou,Harshad,m,Celui qui Donne le Bonheur,,
reel,hindou,Harshada,f,joie|communiquante|[Celle qui Donne la Joie],,
reel,hindou,Harshavardhan,m,Créateur du Bonheur,,
reel,hindou,Harshi ,f,Joyeuse,,
reel,hindou,Harshini,f,Joyeuse,,
reel,hindou,Harshit,m,Joyeux,,
reel,hindou,Harshita,f,[diminutif de Harsha],,
reel,hindou,Harshul,m,Daim,,
reel,hindou,Harsika,f,Rire,,
reel,hindou,Hasita,f,Joyeuse,,
reel,hindou,Hasumati ,f,Joyeuse,,
reel,nord-amérindien,Hateya,f,trace de pas dans le sable,,
reel,tahitien,Haumanava,x,paix|bienvenue,,
reel,tahitien,Haunui,m,reigne|grand,,
reel,tahitien,Hawaiki,f,peuple|origine,,
fantastic,Nain,Hebur,m,Lumière solide,,fantastic
reel,français,Hector,m,,grec,
reel,français,Hédelin,m,,germanique,adelin
reel,français,Hedwige,f,,,
reel,tahitien,Heepuenui,f,coucher|ciel|sans nuage,,
reel,tahitien,Heiarii,x,couronne|roi|royale,,
reel,tahitien,Heiata,x,couronne|nuage,,
reel,tahitien,Heilani,f,couronne|ciel,,
reel,tahitien,Heimana,x,couronne|puissante|déplace|ciel,,
reel,tahitien,Heimanu,x,couronne|oiseau,,
reel,tahitien,Heimoana,m,couronne|océan,polynésien,
reel,tahitien,Heinere,m,,polynésien,henry
reel,tahitien,Heirani,x,couronne|céleste|ciel,paumotu,
